panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags
_P2_staging/35kv变电所#panel_000,_P2_staging/35kv变电所,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所.png,"-1.9785,-4.8489,418.0215,292.1511",outputs/normalized_geometry/_P2_staging/35kv变电所.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所#panel_000.topology.v1.json,ok,,725,420,850,379,442,0,661,841,33,0.0178,0.2842,0.2572,
_P2_staging/35kv变电所通用图集14.1.1#panel_000,_P2_staging/35kv变电所通用图集14.1.1,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.1.png,"-7.1934,-102.8088,259.8842,97.1912",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.1.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.1.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.1#panel_000.topology.v1.json,ok,,828,717,861,151,202,19,1003,861,190,0.0859,0.0441,0.1668,high_fragmentation
_P2_staging/35kv变电所通用图集14.1.10#panel_000,_P2_staging/35kv变电所通用图集14.1.10,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.10.png,"170.0492,87.4026,437.1268,291.4009",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.10.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.10.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.10#panel_000.topology.v1.json,ok,,621,381,775,292,415,0,618,772,30,0.0168,0.5415,0.168,
_P2_staging/35kv变电所通用图集14.1.11#panel_000,_P2_staging/35kv变电所通用图集14.1.11,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.11.png,"77.7603,-37.332,924.4345,162.668",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.11.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.11.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.11#panel_000.topology.v1.json,ok,,1348,725,2017,995,1490,0,1342,1888,60,0.018,0.2352,0.435,
_P2_staging/35kv变电所通用图集14.1.12#panel_000,_P2_staging/35kv变电所通用图集14.1.12,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.12.png,"-35.6995,62.9816,231.3781,262.9816",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.12.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.12.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.12#panel_000.topology.v1.json,ok,,350,181,379,145,206,7,318,379,22,0.0106,0.2691,0.1668,
_P2_staging/35kv变电所通用图集14.1.13#panel_000,_P2_staging/35kv变电所通用图集14.1.13,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.13.png,"94.3395,37.9563,361.4172,237.9563",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.13.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.13.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.13#panel_000.topology.v1.json,ok,,313,275,479,149,221,5,452,475,52,0.0526,0.2863,0.1668,
_P2_staging/35kv变电所通用图集14.1.14#panel_000,_P2_staging/35kv变电所通用图集14.1.14,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.14.png,"122.1429,27.9006,389.2206,227.9006",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.14.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.14.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.14#panel_000.topology.v1.json,ok,,144,96,160,56,69,0,152,156,14,0.0321,0.4679,0.1668,
_P2_staging/35kv变电所通用图集14.1.16#panel_000,_P2_staging/35kv变电所通用图集14.1.16,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.16.png,"77.7603,24.5438,618.0201,224.5438",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.16.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.16.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.16#panel_000.topology.v1.json,ok,,1133,754,1811,867,1202,19,1426,1774,112,0.0389,0.1629,0.288,
_P2_staging/35kv变电所通用图集14.1.2#panel_000,_P2_staging/35kv变电所通用图集14.1.2,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.2.png,"145.9197,52.8735,412.9974,252.8735",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.2.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.2.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.2#panel_000.topology.v1.json,ok,,923,736,1462,520,747,0,1313,1453,114,0.0613,0.4487,0.1668,
_P2_staging/35kv变电所通用图集14.1.3#panel_000,_P2_staging/35kv变电所通用图集14.1.3,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.3.png,"-179.7022,-76.4451,691.8551,977.8126",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.3.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.3.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.3#panel_000.topology.v1.json,ok,,327,253,565,213,332,18,276,452,3,0.0,0.719,0.6839,
_P2_staging/35kv变电所通用图集14.1.4#panel_000,_P2_staging/35kv变电所通用图集14.1.4,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.4.png,"-116.023,-644.4322,660.0921,261.2351",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.4.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.4.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.4#panel_000.topology.v1.json,ok,,485,382,938,478,692,9,527,841,15,0.0,0.698,0.5964,
_P2_staging/35kv变电所通用图集14.1.5#panel_000,_P2_staging/35kv变电所通用图集14.1.5,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电所通用图集14.1.5.png,"-21.2344,7.4875,532.8416,704.0331",outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.5.normalized.json,outputs/topology_graph/_P2_staging/35kv变电所通用图集14.1.5.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电所通用图集14.1.5#panel_000.topology.v1.json,ok,,250,167,499,252,365,0,275,444,7,0.0045,0.6104,0.445,
_P2_staging/35kv变电站一次系统图#panel_000,_P2_staging/35kv变电站一次系统图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv变电站一次系统图.png,"177.9403,73.382,3240.6048,1686.8373",outputs/normalized_geometry/_P2_staging/35kv变电站一次系统图.normalized.json,outputs/topology_graph/_P2_staging/35kv变电站一次系统图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv变电站一次系统图#panel_000.topology.v1.json,ok,,619,512,672,128,161,0,763,659,171,0.1624,0.0531,1.0,high_fragmentation
_P2_staging/35kv所用变301（312）原理#panel_000,_P2_staging/35kv所用变301（312）原理,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv所用变301（312）原理.png,"-769.699,4.7122,162.1063,1498.16",outputs/normalized_geometry/_P2_staging/35kv所用变301（312）原理.normalized.json,outputs/topology_graph/_P2_staging/35kv所用变301（312）原理.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv所用变301（312）原理#panel_000.topology.v1.json,ok,,382,192,368,105,177,0,328,355,61,0.0704,0.4141,0.8801,
_P2_staging/35kv母互302（311）原理#panel_000,_P2_staging/35kv母互302（311）原理,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv母互302（311）原理.png,"-769.699,4.7122,162.1063,1498.16",outputs/normalized_geometry/_P2_staging/35kv母互302（311）原理.normalized.json,outputs/topology_graph/_P2_staging/35kv母互302（311）原理.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv母互302（311）原理#panel_000.topology.v1.json,ok,,351,188,394,121,207,1,313,374,26,0.0107,0.3556,0.8801,
_P2_staging/35kv母联306原理#panel_000,_P2_staging/35kv母联306原理,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv母联306原理.png,"-811.6004,4.7122,221.1857,1498.16",outputs/normalized_geometry/_P2_staging/35kv母联306原理.normalized.json,outputs/topology_graph/_P2_staging/35kv母联306原理.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv母联306原理#panel_000.topology.v1.json,ok,,2785,2131,3260,759,1136,0,1661,1946,181,0.0468,0.2929,0.9079,
_P2_staging/35kv母联隔离307原理#panel_000,_P2_staging/35kv母联隔离307原理,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv母联隔离307原理.png,"-769.699,4.7122,162.1063,1498.16",outputs/normalized_geometry/_P2_staging/35kv母联隔离307原理.normalized.json,outputs/topology_graph/_P2_staging/35kv母联隔离307原理.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv母联隔离307原理#panel_000.topology.v1.json,ok,,312,168,333,113,170,0,273,318,36,0.0252,0.4182,0.8801,
_P2_staging/35kv江鑫变电站－接地平面布置图#panel_000,_P2_staging/35kv江鑫变电站－接地平面布置图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫变电站－接地平面布置图.png,"-60578.4979,28178.1851,104853.2503,164592.547",outputs/normalized_geometry/_P2_staging/35kv江鑫变电站－接地平面布置图.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫变电站－接地平面布置图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫变电站－接地平面布置图#panel_000.topology.v1.json,ok,,1267,961,2656,1067,1833,0,2156,2651,138,0.0072,0.7371,1.0,
_P2_staging/35kv江鑫变电站－接地平面布置图wm666.taobao.com#panel_000,_P2_staging/35kv江鑫变电站－接地平面布置图wm666.taobao.com,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫变电站－接地平面布置图wm666.taobao.com.png,"-60578.4979,28178.1851,104853.2503,164592.547",outputs/normalized_geometry/_P2_staging/35kv江鑫变电站－接地平面布置图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫变电站－接地平面布置图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫变电站－接地平面布置图wm666.taobao.com#panel_000.topology.v1.json,ok,,1267,961,2656,1067,1833,0,2156,2651,138,0.0072,0.7371,1.0,
_P2_staging/35kv江鑫进线断面图#panel_000,_P2_staging/35kv江鑫进线断面图,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫进线断面图.png,"-26442.3061,-40768.3202,68714.8212,44217.0471",outputs/normalized_geometry/_P2_staging/35kv江鑫进线断面图.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫进线断面图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫进线断面图#panel_000.topology.v1.json,ok,,628,384,1088,457,728,4,873,1086,53,0.0138,0.8158,1.0,
_P2_staging/35kv江鑫进线断面图wm666.taobao.com#panel_000,_P2_staging/35kv江鑫进线断面图wm666.taobao.com,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫进线断面图wm666.taobao.com.png,"-26442.3061,-40768.3202,68714.8212,44217.0471",outputs/normalized_geometry/_P2_staging/35kv江鑫进线断面图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫进线断面图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫进线断面图wm666.taobao.com#panel_000.topology.v1.json,ok,,628,384,1088,457,728,4,873,1086,53,0.0138,0.8158,1.0,
_P2_staging/35kv江鑫－35kv3号柜端子排图#panel_000,_P2_staging/35kv江鑫－35kv3号柜端子排图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv3号柜端子排图.png,"0.0843,0.5,214.5,297.955",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv3号柜端子排图.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv3号柜端子排图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv3号柜端子排图#panel_000.topology.v1.json,ok,,122,62,207,107,152,0,137,204,4,0.0,0.4951,0.1833,
_P2_staging/35kv江鑫－35kv3号柜端子排图wm666.taobao.com#panel_000,_P2_staging/35kv江鑫－35kv3号柜端子排图wm666.taobao.com,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv3号柜端子排图wm666.taobao.com.png,"0.0843,0.5,214.5,297.955",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv3号柜端子排图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv3号柜端子排图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv3号柜端子排图wm666.taobao.com#panel_000.topology.v1.json,ok,,122,62,207,107,152,0,137,204,4,0.0,0.4951,0.1833,
_P2_staging/35kv江鑫－35kv母线PT原理接线图#panel_000,_P2_staging/35kv江鑫－35kv母线PT原理接线图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv母线PT原理接线图.png,"6.2193,37.7709,664.1397,466.3058",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv母线PT原理接线图.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv母线PT原理接线图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv母线PT原理接线图#panel_000.topology.v1.json,ok,,758,480,771,284,362,1,690,717,99,0.0586,0.219,0.3926,
_P2_staging/35kv江鑫－35kv母线PT原理接线图wm666.taobao.com#panel_000,_P2_staging/35kv江鑫－35kv母线PT原理接线图wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv母线PT原理接线图wm666.taobao.com.png,"6.2193,37.7709,664.1397,466.3058",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv母线PT原理接线图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv母线PT原理接线图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv母线PT原理接线图wm666.taobao.com#panel_000.topology.v1.json,ok,,758,480,771,284,362,1,690,717,99,0.0586,0.219,0.3926,
_P2_staging/35kv江鑫－35kv母线PT柜端子排图#panel_000,_P2_staging/35kv江鑫－35kv母线PT柜端子排图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv母线PT柜端子排图.png,"-462.9932,-1084.0512,194.9273,-655.5163",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv母线PT柜端子排图.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv母线PT柜端子排图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv母线PT柜端子排图#panel_000.topology.v1.json,ok,,370,152,628,330,477,0,413,628,5,0.0016,0.9076,0.3926,
_P2_staging/35kv江鑫－35kv母线PT柜端子排图wm666.taobao.com#panel_000,_P2_staging/35kv江鑫－35kv母线PT柜端子排图wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv母线PT柜端子排图wm666.taobao.com.png,"-462.9932,-1084.0512,194.9273,-655.5163",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv母线PT柜端子排图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv母线PT柜端子排图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv母线PT柜端子排图wm666.taobao.com#panel_000.topology.v1.json,ok,,370,152,628,330,477,0,413,628,5,0.0016,0.9076,0.3926,
_P2_staging/35kv江鑫－35kv站用变柜端子排图#panel_000,_P2_staging/35kv江鑫－35kv站用变柜端子排图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv站用变柜端子排图.png,"-1023.003,-2306.9351,-365.0825,-1878.4002",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv站用变柜端子排图.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv站用变柜端子排图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv站用变柜端子排图#panel_000.topology.v1.json,ok,,233,98,390,204,295,0,262,387,6,0.0026,0.7726,0.3926,
_P2_staging/35kv江鑫－35kv站用变柜端子排图wm666.taobao.com#panel_000,_P2_staging/35kv江鑫－35kv站用变柜端子排图wm666.taobao.com,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv站用变柜端子排图wm666.taobao.com.png,"-1023.003,-2306.9351,-365.0825,-1878.4002",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv站用变柜端子排图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv站用变柜端子排图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv站用变柜端子排图wm666.taobao.com#panel_000.topology.v1.json,ok,,233,98,390,204,295,0,262,387,6,0.0026,0.7726,0.3926,
_P2_staging/35kv江鑫－35kv计量柜原理接线图#panel_000,_P2_staging/35kv江鑫－35kv计量柜原理接线图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv计量柜原理接线图.png,"6.2193,37.7709,664.1397,466.3058",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv计量柜原理接线图.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv计量柜原理接线图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv计量柜原理接线图#panel_000.topology.v1.json,ok,,807,538,919,263,413,5,787,824,119,0.0425,0.25,0.3926,
_P2_staging/35kv江鑫－35kv计量柜原理接线图wm666.taobao.com#panel_000,_P2_staging/35kv江鑫－35kv计量柜原理接线图wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kv江鑫－35kv计量柜原理接线图wm666.taobao.com.png,"6.2193,37.7709,664.1397,466.3058",outputs/normalized_geometry/_P2_staging/35kv江鑫－35kv计量柜原理接线图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kv江鑫－35kv计量柜原理接线图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kv江鑫－35kv计量柜原理接线图wm666.taobao.com#panel_000.topology.v1.json,ok,,807,538,919,263,413,5,787,824,119,0.0425,0.25,0.3926,
