panel_id,parent_drawing_key,parent_drawing_id,parent_png_path,parent_raw_json_path,panel_index,panel_count,split,phase,batch,split_method,panel_bbox_cad,parent_bbox_cad,panel_bbox_png,parent_png_width,parent_png_height,panel_entity_count,panel_png_path,needs_review,notes,review_status,review_comment,reviewed,panel_usable
_P1_staging/22-主变中性点隔离开关机构厂家图#panel_000,_P1_staging/22-主变中性点隔离开关机构厂家图,22-主变中性点隔离开关机构厂家图,datas/qa_and_png/P1_oda_output/22-主变中性点隔离开关机构厂家图.png,datas/raw_json/_P1_staging/22-主变中性点隔离开关机构厂家图.json,0,1,train,P1,_P1_staging,full,"0.0,-4892.1321,13978.1201,900.9311","0.0,-4892.1321,13978.1201,900.9311","0.0,0.0,9362.0,6622.0",9362,6622,4515,datas/qa_and_png/P1_oda_output/22-主变中性点隔离开关机构厂家图.png,False,,,,False,True
_P1_staging/220KV变电所主接线图#panel_000,_P1_staging/220KV变电所主接线图,220KV变电所主接线图,datas/qa_and_png/P1_oda_output/220KV变电所主接线图.png,datas/raw_json/_P1_staging/220KV变电所主接线图.json,0,1,test,P1,_P1_staging,full,"-105735.8247,-110199.46,31111.1328,21625.9807","-105735.8247,-110199.46,31111.1328,21625.9807","0.0,0.0,9362.0,6622.0",9362,6622,3666,datas/qa_and_png/P1_oda_output/220KV变电所主接线图.png,False,,,,False,True
_P1_staging/220KV电气主接线图#panel_000,_P1_staging/220KV电气主接线图,220KV电气主接线图,datas/qa_and_png/P1_oda_output/220KV电气主接线图.png,datas/raw_json/_P1_staging/220KV电气主接线图.json,0,1,train,P1,_P1_staging,full,"-3470.8981,-376.7496,2952.7955,2425.1808","-3470.8981,-376.7496,2952.7955,2425.1808","0.0,0.0,9362.0,6622.0",9362,6622,4233,datas/qa_and_png/P1_oda_output/220KV电气主接线图.png,False,,,,False,True
_P1_staging/220KV电气主接线图__221#panel_000,_P1_staging/220KV电气主接线图__221,220KV电气主接线图__221,datas/qa_and_png/P1_oda_output/220KV电气主接线图__221.png,datas/raw_json/_P1_staging/220KV电气主接线图__221.json,0,1,train,P1,_P1_staging,full,"-3470.8981,-376.7496,2952.7955,2425.1808","-3470.8981,-376.7496,2952.7955,2425.1808","0.0,0.0,9362.0,6622.0",9362,6622,4232,datas/qa_and_png/P1_oda_output/220KV电气主接线图__221.png,False,,,,False,True
_P1_staging/220KV配电室电气主接线图#panel_000,_P1_staging/220KV配电室电气主接线图,220KV配电室电气主接线图,datas/qa_and_png/P1_oda_output/220KV配电室电气主接线图.png,datas/raw_json/_P1_staging/220KV配电室电气主接线图.json,0,1,train,P1,_P1_staging,full,"131.0,81.5,18565.5462,11739.8163","131.0,81.5,18565.5462,11739.8163","0.0,0.0,9362.0,6622.0",9362,6622,1606,datas/qa_and_png/P1_oda_output/220KV配电室电气主接线图.png,False,,,,False,True
_P1_staging/220Kv枢纽变电站主接线图#panel_000,_P1_staging/220Kv枢纽变电站主接线图,220Kv枢纽变电站主接线图,datas/qa_and_png/P1_oda_output/220Kv枢纽变电站主接线图.png,datas/raw_json/_P1_staging/220Kv枢纽变电站主接线图.json,0,1,train,P1,_P1_staging,full,"-234.8445,33.9249,497.7366,336.7077","-234.8445,33.9249,497.7366,336.7077","0.0,0.0,9362.0,6622.0",9362,6622,1686,datas/qa_and_png/P1_oda_output/220Kv枢纽变电站主接线图.png,False,,,,False,True
_P1_staging/220Kv枢纽变电站主接线图wm666.taobao.com#panel_000,_P1_staging/220Kv枢纽变电站主接线图wm666.taobao.com,220Kv枢纽变电站主接线图wm666.taobao.com,datas/qa_and_png/P1_oda_output/220Kv枢纽变电站主接线图wm666.taobao.com.png,datas/raw_json/_P1_staging/220Kv枢纽变电站主接线图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-234.8445,33.9249,497.7366,330.9249","-234.8445,33.9249,497.7366,330.9249","0.0,0.0,9362.0,6622.0",9362,6622,1685,datas/qa_and_png/P1_oda_output/220Kv枢纽变电站主接线图wm666.taobao.com.png,False,,,,False,True
_P1_staging/250kVA欧式箱变电气主接线图wm666.taobao.com#panel_000,_P1_staging/250kVA欧式箱变电气主接线图wm666.taobao.com,250kVA欧式箱变电气主接线图wm666.taobao.com,datas/qa_and_png/P1_oda_output/250kVA欧式箱变电气主接线图wm666.taobao.com.png,datas/raw_json/_P1_staging/250kVA欧式箱变电气主接线图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"0.0,0.0,132103.5353,73009.6918","0.0,0.0,132103.5353,73009.6918","0.0,0.0,9362.0,6622.0",9362,6622,2605,datas/qa_and_png/P1_oda_output/250kVA欧式箱变电气主接线图wm666.taobao.com.png,False,,,,False,True
_P1_staging/27-1#主变本体厂家图#panel_000,_P1_staging/27-1#主变本体厂家图,27-1#主变本体厂家图,datas/qa_and_png/P1_oda_output/27-1#主变本体厂家图.png,datas/raw_json/_P1_staging/27-1#主变本体厂家图.json,0,1,train,P1,_P1_staging,full,"0.0,-5220.2711,7857.444,900.9311","0.0,-5220.2711,7857.444,900.9311","0.0,0.0,9362.0,6622.0",9362,6622,7204,datas/qa_and_png/P1_oda_output/27-1#主变本体厂家图.png,False,,,,False,True
_P1_staging/2x300MW电厂厂用电主接线#panel_000,_P1_staging/2x300MW电厂厂用电主接线,2x300MW电厂厂用电主接线,datas/qa_and_png/P1_oda_output/2x300MW电厂厂用电主接线.png,datas/raw_json/_P1_staging/2x300MW电厂厂用电主接线.json,0,1,test,P1,_P1_staging,full,"1184.3439,310.6239,6006.5372,904.6239","1184.3439,310.6239,6006.5372,904.6239","0.0,0.0,9362.0,6622.0",9362,6622,11931,datas/qa_and_png/P1_oda_output/2x300MW电厂厂用电主接线.png,False,,,,False,True
_P1_staging/3-1#主变控制回路图#panel_000,_P1_staging/3-1#主变控制回路图,3-1#主变控制回路图,datas/qa_and_png/P1_oda_output/3-1#主变控制回路图.png,datas/raw_json/_P1_staging/3-1#主变控制回路图.json,0,1,val,P1,_P1_staging,full,"0.0,-3124.7791,6188.3186,1194.5794","0.0,-3124.7791,6188.3186,1194.5794","0.0,0.0,9362.0,6622.0",9362,6622,2468,datas/qa_and_png/P1_oda_output/3-1#主变控制回路图.png,False,,,,False,True
_P1_staging/3-主接线图#panel_000,_P1_staging/3-主接线图,3-主接线图,datas/qa_and_png/P1_oda_output/3-主接线图.png,datas/raw_json/_P1_staging/3-主接线图.json,0,1,train,P1,_P1_staging,full,"-283.847,-40.1087,1222.653,729.3913","-283.847,-40.1087,1222.653,729.3913","0.0,0.0,9362.0,6622.0",9362,6622,424,datas/qa_and_png/P1_oda_output/3-主接线图.png,False,,,,False,True
_P1_staging/35-110KV铁塔图集#panel_000,_P1_staging/35-110KV铁塔图集,35-110KV铁塔图集,datas/qa_and_png/P1_oda_output/35-110KV铁塔图集.png,datas/raw_json/_P1_staging/35-110KV铁塔图集.json,0,1,train,P1,_P1_staging,full,"-22.5333,-1589.8772,4977.4667,410.1228","-22.5333,-1589.8772,4977.4667,410.1228","0.0,0.0,9362.0,6622.0",9362,6622,11343,datas/qa_and_png/P1_oda_output/35-110KV铁塔图集.png,False,,,,False,True
_P1_staging/35KV主变低压保护原理接线图#panel_000,_P1_staging/35KV主变低压保护原理接线图,35KV主变低压保护原理接线图,datas/qa_and_png/P1_oda_output/35KV主变低压保护原理接线图.png,datas/raw_json/_P1_staging/35KV主变低压保护原理接线图.json,0,1,train,P1,_P1_staging,full,"-23.577,-135.755,1234.4649,440.0807","-23.577,-135.755,1234.4649,440.0807","0.0,0.0,9362.0,6622.0",9362,6622,2141,datas/qa_and_png/P1_oda_output/35KV主变低压保护原理接线图.png,False,,,,False,True
_P1_staging/35KV主变及出线控制屏正面布置图#panel_000,_P1_staging/35KV主变及出线控制屏正面布置图,35KV主变及出线控制屏正面布置图,datas/qa_and_png/P1_oda_output/35KV主变及出线控制屏正面布置图.png,datas/raw_json/_P1_staging/35KV主变及出线控制屏正面布置图.json,0,1,train,P1,_P1_staging,full,"21534.9134,852.272,28791.2117,1259.7518","21534.9134,852.272,28791.2117,1259.7518","0.0,0.0,9362.0,6622.0",9362,6622,1120,datas/qa_and_png/P1_oda_output/35KV主变及出线控制屏正面布置图.png,False,,,,False,True
_P1_staging/35KV主变高压保护接线原理图#panel_000,_P1_staging/35KV主变高压保护接线原理图,35KV主变高压保护接线原理图,datas/qa_and_png/P1_oda_output/35KV主变高压保护接线原理图.png,datas/raw_json/_P1_staging/35KV主变高压保护接线原理图.json,0,1,train,P1,_P1_staging,full,"-71.2401,-240.1216,1576.4236,529.4","-71.2401,-240.1216,1576.4236,529.4","0.0,0.0,9362.0,6622.0",9362,6622,3896,datas/qa_and_png/P1_oda_output/35KV主变高压保护接线原理图.png,False,,,,False,True
_P1_staging/35KV变电站主接线图#panel_000,_P1_staging/35KV变电站主接线图,35KV变电站主接线图,datas/qa_and_png/P1_oda_output/35KV变电站主接线图.png,datas/raw_json/_P1_staging/35KV变电站主接线图.json,0,1,train,P1,_P1_staging,full,"-1254.4685,641.1311,1400.0982,1061.1347","-1254.4685,641.1311,1400.0982,1061.1347","0.0,0.0,9362.0,6622.0",9362,6622,3266,datas/qa_and_png/P1_oda_output/35KV变电站主接线图.png,False,,,,False,True
_P1_staging/35KV变电站主接线图wm666.taobao.com#panel_000,_P1_staging/35KV变电站主接线图wm666.taobao.com,35KV变电站主接线图wm666.taobao.com,datas/qa_and_png/P1_oda_output/35KV变电站主接线图wm666.taobao.com.png,datas/raw_json/_P1_staging/35KV变电站主接线图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-1254.4685,641.1311,1400.0982,1061.1347","-1254.4685,641.1311,1400.0982,1061.1347","0.0,0.0,9362.0,6622.0",9362,6622,3266,datas/qa_and_png/P1_oda_output/35KV变电站主接线图wm666.taobao.com.png,False,,,,False,True
_P1_staging/35kV主变进出线断面图#panel_000,_P1_staging/35kV主变进出线断面图,35kV主变进出线断面图,datas/qa_and_png/P1_oda_output/35kV主变进出线断面图.png,datas/raw_json/_P1_staging/35kV主变进出线断面图.json,0,1,train,P1,_P1_staging,full,"8.0,3.0,428.0,300.0","8.0,3.0,428.0,300.0","0.0,0.0,9362.0,6622.0",9362,6622,593,datas/qa_and_png/P1_oda_output/35kV主变进出线断面图.png,False,,,,False,True
_P1_staging/35kV变电所电气主接线图#panel_000,_P1_staging/35kV变电所电气主接线图,35kV变电所电气主接线图,datas/qa_and_png/P1_oda_output/35kV变电所电气主接线图.png,datas/raw_json/_P1_staging/35kV变电所电气主接线图.json,0,1,val,P1,_P1_staging,full,"8.0,3.0,428.0,300.0","8.0,3.0,428.0,300.0","0.0,0.0,9362.0,6622.0",9362,6622,8345,datas/qa_and_png/P1_oda_output/35kV变电所电气主接线图.png,False,,,,False,True
_P1_staging/35kV变电所电气主接线图__406#panel_000,_P1_staging/35kV变电所电气主接线图__406,35kV变电所电气主接线图__406,datas/qa_and_png/P1_oda_output/35kV变电所电气主接线图__406.png,datas/raw_json/_P1_staging/35kV变电所电气主接线图__406.json,0,1,val,P1,_P1_staging,full,"8.0,3.0,428.0,300.0","8.0,3.0,428.0,300.0","0.0,0.0,9362.0,6622.0",9362,6622,8345,datas/qa_and_png/P1_oda_output/35kV变电所电气主接线图__406.png,False,,,,False,True
_P1_staging/35kV变电站主接线及总平面#panel_000,_P1_staging/35kV变电站主接线及总平面,35kV变电站主接线及总平面,datas/qa_and_png/P1_oda_output/35kV变电站主接线及总平面.png,datas/raw_json/_P1_staging/35kV变电站主接线及总平面.json,0,1,train,P1,_P1_staging,full,"22.3976,-6.1675,1210.3976,413.8325","22.3976,-6.1675,1210.3976,413.8325","0.0,0.0,9362.0,6622.0",9362,6622,6411,datas/qa_and_png/P1_oda_output/35kV变电站主接线及总平面.png,False,,,,False,True
_P1_staging/35kV变电站改造主接线及总平面#panel_000,_P1_staging/35kV变电站改造主接线及总平面,35kV变电站改造主接线及总平面,datas/qa_and_png/P1_oda_output/35kV变电站改造主接线及总平面.png,datas/raw_json/_P1_staging/35kV变电站改造主接线及总平面.json,0,1,train,P1,_P1_staging,full,"0.0,0.0,1435.0,594.0","0.0,0.0,1435.0,594.0","0.0,0.0,9362.0,6622.0",9362,6622,2876,datas/qa_and_png/P1_oda_output/35kV变电站改造主接线及总平面.png,False,,,,False,True
_P1_staging/35kv主变305（308）原理#panel_000,_P1_staging/35kv主变305（308）原理,35kv主变305（308）原理,datas/qa_and_png/P1_oda_output/35kv主变305（308）原理.png,datas/raw_json/_P1_staging/35kv主变305（308）原理.json,0,1,train,P1,_P1_staging,full,"-769.699,4.7122,162.1063,1498.16","-769.699,4.7122,162.1063,1498.16","0.0,0.0,9362.0,6622.0",9362,6622,3038,datas/qa_and_png/P1_oda_output/35kv主变305（308）原理.png,False,,,,False,True
_P1_staging/35kv主变控制原理图#panel_000,_P1_staging/35kv主变控制原理图,35kv主变控制原理图,datas/qa_and_png/P1_oda_output/35kv主变控制原理图.png,datas/raw_json/_P1_staging/35kv主变控制原理图.json,0,1,train,P1,_P1_staging,full,"2596.8623,-86.1853,4438.1102,12099.3641","2596.8623,-86.1853,4438.1102,12099.3641","0.0,0.0,6622.0,9362.0",6622,9362,3845,datas/qa_and_png/P1_oda_output/35kv主变控制原理图.png,False,,,,False,True
_P1_staging/35kv江鑫－主变35kv侧开关控制信号回路原理接线图#panel_000,_P1_staging/35kv江鑫－主变35kv侧开关控制信号回路原理接线图,35kv江鑫－主变35kv侧开关控制信号回路原理接线图,datas/qa_and_png/P1_oda_output/35kv江鑫－主变35kv侧开关控制信号回路原理接线图.png,datas/raw_json/_P1_staging/35kv江鑫－主变35kv侧开关控制信号回路原理接线图.json,0,1,train,P1,_P1_staging,full,"6.2193,37.7709,664.1397,466.3058","6.2193,37.7709,664.1397,466.3058","0.0,0.0,9362.0,6622.0",9362,6622,1106,datas/qa_and_png/P1_oda_output/35kv江鑫－主变35kv侧开关控制信号回路原理接线图.png,False,,,,False,True
_P1_staging/35kv江鑫－主变35kv侧开关控制信号回路原理接线图wm666.taobao.com#panel_000,_P1_staging/35kv江鑫－主变35kv侧开关控制信号回路原理接线图wm666.taobao.com,35kv江鑫－主变35kv侧开关控制信号回路原理接线图wm666.taobao.com,datas/qa_and_png/P1_oda_output/35kv江鑫－主变35kv侧开关控制信号回路原理接线图wm666.taobao.com.png,datas/raw_json/_P1_staging/35kv江鑫－主变35kv侧开关控制信号回路原理接线图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"6.2193,37.7709,664.1397,466.3058","6.2193,37.7709,664.1397,466.3058","0.0,0.0,9362.0,6622.0",9362,6622,1106,datas/qa_and_png/P1_oda_output/35kv江鑫－主变35kv侧开关控制信号回路原理接线图wm666.taobao.com.png,False,,,,False,True
_P1_staging/35kv江鑫－主变35kv侧开关柜端子排图#panel_000,_P1_staging/35kv江鑫－主变35kv侧开关柜端子排图,35kv江鑫－主变35kv侧开关柜端子排图,datas/qa_and_png/P1_oda_output/35kv江鑫－主变35kv侧开关柜端子排图.png,datas/raw_json/_P1_staging/35kv江鑫－主变35kv侧开关柜端子排图.json,0,1,train,P1,_P1_staging,full,"-220.3733,-813.9897,437.5472,-385.4548","-220.3733,-813.9897,437.5472,-385.4548","0.0,0.0,9362.0,6622.0",9362,6622,600,datas/qa_and_png/P1_oda_output/35kv江鑫－主变35kv侧开关柜端子排图.png,False,,,,False,True
_P1_staging/35kv江鑫－主变35kv侧开关柜端子排图wm666.taobao.com#panel_000,_P1_staging/35kv江鑫－主变35kv侧开关柜端子排图wm666.taobao.com,35kv江鑫－主变35kv侧开关柜端子排图wm666.taobao.com,datas/qa_and_png/P1_oda_output/35kv江鑫－主变35kv侧开关柜端子排图wm666.taobao.com.png,datas/raw_json/_P1_staging/35kv江鑫－主变35kv侧开关柜端子排图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-220.3733,-813.9897,437.5472,-385.4548","-220.3733,-813.9897,437.5472,-385.4548","0.0,0.0,9362.0,6622.0",9362,6622,600,datas/qa_and_png/P1_oda_output/35kv江鑫－主变35kv侧开关柜端子排图wm666.taobao.com.png,False,,,,False,True
_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图#panel_000,_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图,35kv江鑫－主变6kv侧开关控制信号回路原理接线图,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关控制信号回路原理接线图.png,datas/raw_json/_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图.json,0,1,train,P1,_P1_staging,full,"6.2193,37.7709,664.1397,466.3058","6.2193,37.7709,664.1397,466.3058","0.0,0.0,9362.0,6622.0",9362,6622,1526,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关控制信号回路原理接线图.png,False,,,,False,True
_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com#panel_000,_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com,35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com.png,datas/raw_json/_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com.json,0,1,val,P1,_P1_staging,full,"6.2193,37.7709,664.1397,466.3058","6.2193,37.7709,664.1397,466.3058","0.0,0.0,9362.0,6622.0",9362,6622,1526,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com.png,False,,,,False,True
_P1_staging/35kv江鑫－主变6kv侧开关柜端子排图#panel_000,_P1_staging/35kv江鑫－主变6kv侧开关柜端子排图,35kv江鑫－主变6kv侧开关柜端子排图,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关柜端子排图.png,datas/raw_json/_P1_staging/35kv江鑫－主变6kv侧开关柜端子排图.json,0,1,train,P1,_P1_staging,full,"-103.6109,-576.2188,554.3095,-147.6838","-103.6109,-576.2188,554.3095,-147.6838","0.0,0.0,9362.0,6622.0",9362,6622,582,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关柜端子排图.png,False,,,,False,True
_P1_staging/35kv江鑫－主变6kv侧开关柜端子排图wm666.taobao.com#panel_000,_P1_staging/35kv江鑫－主变6kv侧开关柜端子排图wm666.taobao.com,35kv江鑫－主变6kv侧开关柜端子排图wm666.taobao.com,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关柜端子排图wm666.taobao.com.png,datas/raw_json/_P1_staging/35kv江鑫－主变6kv侧开关柜端子排图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-103.6109,-576.2188,554.3095,-147.6838","-103.6109,-576.2188,554.3095,-147.6838","0.0,0.0,9362.0,6622.0",9362,6622,582,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关柜端子排图wm666.taobao.com.png,False,,,,False,True
_P1_staging/35kv江鑫－主变保护屏端子排图#panel_000,_P1_staging/35kv江鑫－主变保护屏端子排图,35kv江鑫－主变保护屏端子排图,datas/qa_and_png/P1_oda_output/35kv江鑫－主变保护屏端子排图.png,datas/raw_json/_P1_staging/35kv江鑫－主变保护屏端子排图.json,0,1,train,P1,_P1_staging,full,"390.9787,-398.9202,1222.2716,278.4062","390.9787,-398.9202,1222.2716,278.4062","0.0,0.0,9362.0,6622.0",9362,6622,3306,datas/qa_and_png/P1_oda_output/35kv江鑫－主变保护屏端子排图.png,False,,,,False,True
_P1_staging/35kv江鑫－主变保护屏端子排图wm666.taobao.com#panel_000,_P1_staging/35kv江鑫－主变保护屏端子排图wm666.taobao.com,35kv江鑫－主变保护屏端子排图wm666.taobao.com,datas/qa_and_png/P1_oda_output/35kv江鑫－主变保护屏端子排图wm666.taobao.com.png,datas/raw_json/_P1_staging/35kv江鑫－主变保护屏端子排图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"390.9787,-398.9202,1222.2716,278.4062","390.9787,-398.9202,1222.2716,278.4062","0.0,0.0,9362.0,6622.0",9362,6622,3306,datas/qa_and_png/P1_oda_output/35kv江鑫－主变保护屏端子排图wm666.taobao.com.png,False,,,,False,True
