panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action,model_review_label,model_confidence,model_needs_human_review,model_reason,model_visible_cues,topology_panel_v1_review_label,topology_panel_v1_review_comment,topology_panel_v1_reviewed,topology_panel_v1_accepted,topology_panel_v1_exclude_reason,topology_panel_v1_policy_decision,topology_panel_v1_policy_exclude_reason
_P2_staging/某10KV变电站电气完整版图纸wm666.taobao.com#panel_000,_P2_staging/某10KV变电站电气完整版图纸wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/某10KV变电站电气完整版图纸wm666.taobao.com.png,"590119.6667,-337951.4486,1202753.0109,141584.9954",outputs/normalized_geometry/_P2_staging/某10KV变电站电气完整版图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/某10KV变电站电气完整版图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/某10KV变电站电气完整版图纸wm666.taobao.com#panel_000.topology.v1.json,ok,,18717,13728,26993,10472,14844,15,22351,26963,2746,0.0531,0.0521,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,"The image contains multiple distinct, visually separated independent electrical sub-diagrams that must be split into individual panels before topology graph processing.",12 separate bordered sub-panels are present in the single image; Each sub-panel contains independent electrical diagram content with no cross-connections between panels,needs_panel_split,"model: The image contains multiple distinct, visually separated independent electrical sub-diagrams that must be split into individual panels before topology graph processing.",True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P2_staging/某煤矿变电所电气系统图wm666.taobao.com#panel_000,_P2_staging/某煤矿变电所电气系统图wm666.taobao.com,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/某煤矿变电所电气系统图wm666.taobao.com.png,"50.0,0.0,12050.0,6200.0",outputs/normalized_geometry/_P2_staging/某煤矿变电所电气系统图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/某煤矿变电所电气系统图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/某煤矿变电所电气系统图wm666.taobao.com#panel_000.topology.v1.json,ok,,22451,21946,26203,3068,4543,0,28036,26128,3501,0.0435,0.0243,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,still_fragmented,0.9,True,"Extracted topology is highly fragmented, far too split into small disconnected components to form a coherent usable baseline graph.","Metadata explicitly flags high fragmentation anomaly; v1_largest_net_edge_ratio is only 0.0243, meaning the largest connected component contains less than 3% of all edges",still_fragmented,"model: Extracted topology is highly fragmented, far too split into small disconnected components to form a coherent usable baseline graph.",True,False,still_fragmented,improvement_target,still_fragmented
_P2_staging/某机械工厂变电所全套图-t3#panel_000,_P2_staging/某机械工厂变电所全套图-t3,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/某机械工厂变电所全套图-t3.png,"-200494.7266,-42790.3787,55810.335,143325.2639",outputs/normalized_geometry/_P2_staging/某机械工厂变电所全套图-t3.normalized.json,outputs/topology_graph/_P2_staging/某机械工厂变电所全套图-t3.topology.v0.json,outputs/topology_panel_v1/_P2_staging/某机械工厂变电所全套图-t3#panel_000.topology.v1.json,ok,,19457,13940,26047,8740,13374,159,22368,24641,2885,0.0525,0.0266,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,The image contains 9 distinct visually independent separated panels with different content types that must be split before topology graph processing.,Multiple clearly demarcated independent diagram/table/plan panels visible; Each panel has its own title block and unrelated independent content,needs_panel_split,model: The image contains 9 distinct visually independent separated panels with different content types that must be split before topology graph processing.,True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P2_staging/某机械工厂变电所全套图wm666.taobao.com#panel_000,_P2_staging/某机械工厂变电所全套图wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/某机械工厂变电所全套图wm666.taobao.com.png,"-200494.7266,-42790.3787,55810.335,143325.2639",outputs/normalized_geometry/_P2_staging/某机械工厂变电所全套图wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/某机械工厂变电所全套图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/某机械工厂变电所全套图wm666.taobao.com#panel_000.topology.v1.json,ok,,19456,13940,26047,8740,13374,159,22368,24641,2885,0.0525,0.0266,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.98,True,The image contains multiple visually independent separated diagram panels that require splitting before topology graph generation.,"9 distinct bordered panel regions each with own content and title block; Content includes separate wiring schematics, floor plans, tables, and design documents across regions",needs_panel_split,model: The image contains multiple visually independent separated diagram panels that require splitting before topology graph generation.,True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000,_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.png,"-330889.2848,-344371.9932,358598.6735,205985.7762",outputs/normalized_geometry/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000.topology.v1.json,ok,,16255,12948,24213,8436,13092,209,23030,24066,2477,0.0312,0.0233,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,"The input image contains multiple distinct, visually separated independent sub-diagrams that must be split into individual panels before topology graph processing.","Multiple framed discrete drawing regions are spread across the full sheet; Each sub-region contains independent electrical schematics, tables, or construction drawings with no shared topology between adjacent sub-panels",needs_panel_split,"model: The input image contains multiple distinct, visually separated independent sub-diagrams that must be split into individual panels before topology graph processing.",True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）#panel_000,_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kV变电站新建工程电气施工图纸（含初步设计说明书）.png,"-48411.0092,-55.503,6540.6196,112191.1438",outputs/normalized_geometry/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）.normalized.json,outputs/topology_graph/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）#panel_000.topology.v1.json,ok,,19357,15023,28867,11137,16508,573,18704,23484,2031,0.0203,0.0796,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,The image contains dozens of independent separate bordered CAD drawing panels that must be split into individual panels before topology graph processing.,Multiple distinct bordered electrical drawing panels arranged in two rows separated by wide white space; Each panel has its own independent content and title block as a standalone construction drawing,needs_panel_split,model: The image contains dozens of independent separate bordered CAD drawing panels that must be split into individual panels before topology graph processing.,True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com#panel_000,_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.png,"-10763.0903,-55.503,6540.6196,7979.7556",outputs/normalized_geometry/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com#panel_000.topology.v1.json,ok,,19356,15023,28867,11137,16508,573,18704,23484,2031,0.0203,0.0796,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.98,True,The image contains multiple independent separated engineering sub-diagrams that must be split into individual panels before topology graph processing.,"Two horizontal rows of distinct, bordered CAD drawing panels are present; Each sub-panel has its own title block and independent diagram content",needs_panel_split,model: The image contains multiple independent separated engineering sub-diagrams that must be split into individual panels before topology graph processing.,True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P3_staging_batch1/某高层10KV配电图#panel_000,_P3_staging_batch1/某高层10KV配电图,test,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/某高层10KV配电图.png,"0.0,0.0,511952.2359,305842.4377",outputs/normalized_geometry/_P3_staging_batch1/某高层10KV配电图.normalized.json,outputs/topology_graph/_P3_staging_batch1/某高层10KV配电图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/某高层10KV配电图#panel_000.topology.v1.json,ok,,15598,11741,23466,8311,12770,231,21160,23439,2100,0.0349,0.0655,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,"The image contains multiple independent, border-separated sub-diagrams that must be split into individual panels before topology graph processing.",3 rows of 4 distinct separate panel regions with clear dividing borders; Each panel contains independent electrical diagram/table content with no cross-panel connections,needs_panel_split,"model: The image contains multiple independent, border-separated sub-diagrams that must be split into individual panels before topology graph processing.",True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P2_staging/10kV变电所电气图#panel_000,_P2_staging/10kV变电所电气图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/10kV变电所电气图.png,"219772.9516,-795298.3428,1676492.8135,-411745.0",outputs/normalized_geometry/_P2_staging/10kV变电所电气图.normalized.json,outputs/topology_graph/_P2_staging/10kV变电所电气图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/10kV变电所电气图#panel_000.topology.v1.json,ok,,15593,11420,23440,9683,13256,22,19211,23343,2442,0.0582,0.0699,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,The image contains multiple independent separated electrical diagram panels that require splitting before topology processing.,11 distinct bordered CAD drawing panels are present in the single image; Each panel has its own title block and no cross-topology connections to other panels,needs_panel_split,model: The image contains multiple independent separated electrical diagram panels that require splitting before topology processing.,True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P2_staging/变电所设计图#panel_000,_P2_staging/变电所设计图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/变电所设计图.png,"-230466.9567,-1438663.8431,856666.6175,22793.9109",outputs/normalized_geometry/_P2_staging/变电所设计图.normalized.json,outputs/topology_graph/_P2_staging/变电所设计图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所设计图#panel_000.topology.v1.json,ok,,16646,7927,23526,9245,16569,14,19748,23242,2870,0.068,0.0674,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,"The panel contains multiple visually independent separate diagrams, plans, and tables that must be split before topology graph processing.","Multiple distinct separated drawing panels including layout plans, electrical schedules, and tables; Large blank white space separating independent subfigure regions; Distinct title blocks and scale markings for each separate sub-drawing",needs_panel_split,"model: The panel contains multiple visually independent separate diagrams, plans, and tables that must be split before topology graph processing.",True,False,needs_panel_split,badcase,multi_subfigure_badcase
